Serial No,ratings,vote,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,category,product type,brand,main_cat,price,Human Sentiment Score,Review Type,Sentiment_Score,Sentiment_Magnitude,Normalized_Sentiment_Scores
9942,1,,True,"03 23, 2015",A2MX15W980T59I,B00M25JRBY,Jeff Holtzclaw,It did not fit correctly even though it was sold to me as just a new part number for the exact model of my door shelf bin.  Disappointed.,Disappointed,1427068800,"['Appliances', 'Parts & Accessories', 'Refrigerator Parts & Accessories', 'Bins']",Refrigerator Bins,Frigidaire,Tools & Home Improvement,54.48,-0.9,Negative,-0.8,1.7,-0.44
9945,5,,True,"09 9, 2015",A2296JR9F8MPTF,B00M25MAS6,Gregory Hindle,Everything went very smoothly. Thank you.,Five Stars,1441756800,"['Appliances', 'Parts & Accessories', 'Refrigerator Parts & Accessories', 'Motors']",Refrigerator Motors,Frigidaire,Tools & Home Improvement,128.12,0.5,Positive,0.9,1.8,0.46
9948,5,,True,"07 2, 2015",A32IHVTNB1005M,B00M4LQU2A,sincityslimshane,Fridge was so so. Freezer sucked. 20 dollar part and 20 minutes equals frosty beer,Freezer sucked. 20 dollar part and 20 minutes equals frosty,1435795200,"['Appliances', 'Parts & Accessories', 'Refrigerator Parts & Accessories', 'Motors']",Refrigerator Motors,OEM FACTORY ORIGINAL WHIRLPOOL,Tools & Home Improvement,39.5,-0.7,Negative,-0.5,1.7,-0.29
9949,5,,True,"08 19, 2016",A3FPNNLNIGNL4T,B00M4LQDQS,Amazon Customer,"Product was as described and posted. Shipped promptly, easy to install and works great! Thanks for coming to our aid one more time.",easy to install and works great,1471564800,"['Appliances', 'Parts & Accessories', 'Refrigerator Parts & Accessories', 'Motors']",Refrigerator Motors,Whirlpool,Tools & Home Improvement,40.48,0.9,Positive,0.7,2.1,0.32
9950,4,,True,"09 22, 2017",A2P9QU3Y6B765N,B00M4QGFQ6,Jzack,Good match for the original.,Good match,1506038400,"['Appliances', 'Parts & Accessories', 'Freezer Parts & Accessories']",Freezer Parts,MANITOWOC PUMP,Appliances,189.97,0.6,Positive,0.9,0.9,0.76
9951,5,,True,"08 8, 2018",A1YKN8DRQAN1F,B00M63HEJ4,George,Received on time and fits perfect,Works just fine and easy install,1533686400,"['Appliances', 'Parts & Accessories', 'Freezer Parts & Accessories']",Freezer Parts,Whirlpool,Tools & Home Improvement,72.97,0.8,Positive,0.9,0.9,0.76
9957,5,,True,"07 24, 2016",A1T2XB76H0QVTC,B00MGMX3OA,Amazon Customer,The knobs were brand new and were a perfect fit. They arrived in a timely manner.,Five Stars,1469318400,"['Appliances', 'Parts & Accessories', 'Range Parts & Accessories', 'Knobs']",Range Knobs,GARP,Tools & Home Improvement,6.94,0.7,Positive,0.6,1.2,0.46
9961,5,,True,"04 22, 2017",AVKOJO599I8DO,B00MHIOXV0,Mark D. Young,I was extremely happy with these handles. The original one on the refrigerator were plastic and broke. These were metal and should last forever.,Much better than original!,1492819200,"['Appliances', 'Parts & Accessories', 'Refrigerator Parts & Accessories', 'Handles']",Refrigerator Handles,Frigidaire,Tools & Home Improvement,122.07,0.8,Positive,0.3,2.3,0.13
9964,5,,True,"11 10, 2017",A3U0P6ULS2AJM0,B00MHIVDRW,Amazon Customer,"The bins worked out great! They make the inside refrigerator door look new again! The only thing is
Is They Are Way Overpriced For A Piece Of Plastic!!!",The bins worked out great! They make the inside refrigerator door look new ...,1510272000,"['Appliances', 'Parts & Accessories', 'Refrigerator Parts & Accessories', 'Bins']",Refrigerator Bins,Frigidaire,Tools & Home Improvement,41.28,0.7,Positive,0.4,2.7,0.15
9967,4,,True,"02 27, 2017",A3Q964PBCYKO6M,B00MHIYINI,Amazon Customer,Expensive little replacement but works as it should,No problems,1488153600,"['Appliances', 'Parts & Accessories', 'Refrigerator Parts & Accessories', 'Handles']",Refrigerator Handles,Frigidaire,Tools & Home Improvement,60.99,0.4,Positive,0.3,0.3,0.76
9969,5,,True,"03 24, 2016",A1YF7JSA3D8IKW,B00MJBL52U,Timothy D. Timmons,"Fair price, easy to install in my 17 year old unit, and solved the problem of frosty freezer and warm refrigerator.  Glad I won't have to buy a new one!","Easy to install, beats buying a new refrigerator!",1458777600,"['Appliances', 'Parts & Accessories', 'Freezer Parts & Accessories']",Freezer Parts,Whirlpool,Appliances,64.49,0.8,Positive,0.7,1.4,0.46
9971,1,,True,"03 4, 2017",A1PKT03E4UW0I0,B00MN1ZLEO,Dana R.,Extremely thin and cheap. But the price is cheap so you get what you payfor.,One Star,1488585600,"['Appliances', 'Parts & Accessories', 'Food Waste Disposer Parts & Accessories']",Food Waste Disposer Parts,Keyzone,Amazon Home,2.19,-0.6,Negative,-0.5,1.0,-0.46
9974,5,,True,"02 9, 2018",A3K1MOJM2I8M4Q,B00MNMTZOK,raquel otero,Well yes its a perfect part.  and my water soften is working again.  thank you Raquel PUERTO RICO,Well yes its a perfect part. and my water soften is working again,1518134400,"['Appliances', 'Parts & Accessories', 'Refrigerator Parts & Accessories', 'Motors']",Refrigerator Motors,GE,Tools & Home Improvement,77.12,0.8,Positive,0.8,2.4,0.32
9980,4,,True,"06 4, 2018",A5E57JYFP075M,B00MNOQMLM,Thomas,I would give it a 5 Star but I always like leaving room for improvement!,... would give it a 5 Star but I always like leaving room for improvement,1528070400,"['Appliances', 'Parts & Accessories', 'Range Hood Parts & Accessories', 'Filters']",Range Filters,GE,Tools & Home Improvement,12,0.5,Positive,0.4,0.4,0.76
9982,5,,True,"10 5, 2017",A1N0YA88J3MUTD,B00MNOQMYY,Tom Laf,Works perfect. Easy to install!,DIY Oven Temp Sensor,1507161600,"['Appliances', 'Parts & Accessories', 'Oven Parts & Accessories']",Oven Parts,GE,Tools & Home Improvement,17.25,0.7,Positive,0.9,1.9,0.44
9984,5,,True,"04 23, 2018",A2DBZD15191ZO,B00MNORH9S,Readbnette,"A little short but pulling it worked.  Thank you,",Little Short,1524441600,"['Appliances', 'Parts & Accessories', 'Refrigerator Parts & Accessories', 'Bins']",Refrigerator Bins,GE,Tools & Home Improvement,22.97,0.5,Positive,0.5,1.0,0.46
9987,5,,True,"03 6, 2017",AIJLT2L1NC430,B00MOCL24U,Alexander,"Product is as described, I have recieved the motor and it works well.",Five Stars,1488758400,"['Appliances', 'Parts & Accessories', 'Oven Parts & Accessories']",Oven Parts,GE,Tools & Home Improvement,11.5,0.8,Positive,0.8,0.8,0.76
9988,5,,True,"06 13, 2016",A2LVXT1ZB8VS0U,B00MOCKOKS,J. Lu,It fits just right.,Five Stars,1465776000,"['Appliances', 'Parts & Accessories', 'Oven Parts & Accessories']",Oven Parts,GE,Tools & Home Improvement,6.5,0.6,Positive,0.9,0.9,0.76
9989,3,,True,"09 5, 2017",A2G22397MDFGNI,B00MOCHOG0,Lindsay Vieira,"Took a little finagling to get a nice tight seal, but now that we have it sealing it's extending the life of our freezer!",Took a little finagling to get a nice tight seal,1504569600,"['Appliances', 'Parts & Accessories', 'Freezer Parts & Accessories']",Freezer Parts,GE,Tools & Home Improvement,99.82,-0.2,Neutral,0.9,0.9,0.76
9991,5,,True,"08 18, 2017",A2TA9OC45ZEGLU,B00MOCLGN2,Jerry D.,"Just like the original!
Perfect!",Five Stars,1503014400,"['Appliances', 'Parts & Accessories', 'Oven Parts & Accessories']",Oven Parts,GE,Tools & Home Improvement,17,0.8,Positive,0.9,1.9,0.44
9998,5,,True,"12 16, 2017",A14YOHYF49OL6G,B00MOCK40I,P. Horwitz,"fit perfectly, works great -- with so many variations on GE oven racks, you really need to make sure you have the correct part number or else it will not fit",Fit Perfectly,1513382400,"['Appliances', 'Parts & Accessories', 'Oven Parts & Accessories']",Oven Parts,GE,Tools & Home Improvement,34.99,0.7,Positive,0.6,0.6,0.76
10000,4,,True,"06 22, 2018",A3A62A1KT71EH9,B00MOCL222,monet perry,This oven knob worked fine for what I needed.,clean and works,1529625600,"['Appliances', 'Parts & Accessories', 'Range Parts & Accessories', 'Knobs']",Range Knobs,GE,Tools & Home Improvement,11.98,0.7,Positive,0.7,0.7,0.76
10011,4,,True,"12 29, 2014",AK2WT6S0OWD7A,B00MOCPFXE,Tim K.,It is as expected.,Four Stars,1419811200,"['Appliances', 'Parts & Accessories', 'Oven Parts & Accessories']",Oven Parts,GE,Tools & Home Improvement,86.65,0.6,Positive,0.2,0.2,0.76
10012,5,,True,"12 6, 2017",A2UO1GAH7DAMTT,B00MOCOT7W,Marilyn Johnson,It worked out great!!!!,Five Stars,1512518400,"['Appliances', 'Parts & Accessories', 'Oven Parts & Accessories']",Oven Parts,GE,Tools & Home Improvement,76.3,0.7,Positive,0.9,0.9,0.76
10016,5,,True,"10 30, 2016",A1J3D4HQ0D1N2J,B00MOCPMKA,DJM,This product has been in operation for 3 to 4 months and is functioning flawlessly. I wish I had discovered it long before this.,Oven functions like new,1477785600,"['Appliances', 'Parts & Accessories', 'Oven Parts & Accessories']",Oven Parts,GE,Tools & Home Improvement,20.74,0.9,Positive,0.7,1.5,0.44
10021,5,4,True,"01 14, 2014",A3O92S2LF7YEOK,B00MOCYJB8,Walt Frederick,"The gasket came in a timely manner, and is well-made. The best way to install it it to take the door off and lay it flat - it is very easy to do, and it makes the removal and installation of the new gasket a quick and easy job. My freezer door has an ice / water dispenser in it, so I had to disconnect the water line, and that was quite simple. Also - place the new gasket in the tub with some warm water to cover it. This will loosen it up a bit to make installation easier, and also take out some of the ""shipping kinks"".
I advise you to look at YouTube. There are several very good videos on the installation process worth the time to watch before doing the job. I recommend that you replace the refrigerator door gasket at the same time.
The only disappointment I had was the price! It seems like a lot of money for a piece of rubber gasket, but they gotcha - supply and demand! Lol!
Good luck!",Perfect fit!,1389657600,"['Appliances', 'Parts & Accessories', 'Freezer Parts & Accessories']",Freezer Parts,GE,Tools & Home Improvement,133.17,0.6,Positive,0.3,6.3,0.05
10042,5,,True,"08 5, 2018",AU5GGM8NG0H00,B00MU2WHFM,Darlene Carter,Just perfect  great product extremely high quality for the price,Perfect  product durable,1533427200,"['Appliances', 'Parts & Accessories', 'Refrigerator Parts & Accessories', 'Bins']",Refrigerator Bins,ERP,Tools & Home Improvement,10.94,0.7,Positive,0.9,0.9,0.76
10049,5,2,True,"03 6, 2017",A1OUOKLSQM4A4W,B00N1FLO3S,Linda K. Smith,Perfect replacement for our broken crisper.,Perfect replacement,1488758400,"['Appliances', 'Parts & Accessories', 'Refrigerator Parts & Accessories', 'Bins']",Refrigerator Bins,Whirlpool,Tools & Home Improvement,89,0.6,Positive,0.9,0.9,0.76
10054,5,,True,"10 21, 2017",A2T83IFW4TN8E9,B00N20HG2K,Rick hale,so far working great only had to use plug in wire off old one( which was not a problem) because the one that came with it wouldn't work.,so far working great only had to use plug in wire off old ...,1508544000,"['Appliances', 'Parts & Accessories', 'Freezer Parts & Accessories']",Freezer Parts,LG,Tools & Home Improvement,115.69,0.6,Positive,0.0,0.0,
10076,5,,True,"04 12, 2018",A26FFOCA4IAIVA,B00NMLQN1Y,qpham63,"Great quality, reasonable price.  These filters are better than the OEM they replaced.  Highly recommend them.  Not sure if the Charcoal does anything as we don't cook stinky stuff indoors.",These filters are better than the OEM they replaced.  Highly recommend them.,1523491200,"['Appliances', 'Parts & Accessories', 'Range Hood Parts & Accessories', 'Filters']",Range Filters,Whirlpool,Tools & Home Improvement,20.59,0.8,Positive,0.5,3.6,0.14
10079,5,,True,"10 17, 2017",AZ4JAKHQ53MOY,B00NMNL196,Amazon Customer,"As an avid do it yourselfer I decided to change my refrigerator auger motor myself.  The #2252130 was an exact match and the arrived a day earlier than expected. The change out was rather simple, I did find a you tube video that helped greatly.  The new auger works great.",Crushing it,1508198400,"['Appliances', 'Parts & Accessories', 'Refrigerator Parts & Accessories', 'Motors']",Refrigerator Motors,Whirlpool,Tools & Home Improvement,96,0.9,Positive,0.6,2.5,0.24
10080,5,2,True,"11 20, 2016",ADEC4ISEGKTR2,B00NN16P8E,laserdoc,This works great. I had two more of them and they lasted exactly 10 years in my medical office. Good value for the price.,Works great.,1479600000,"['Appliances', 'Refrigerators, Freezers & Ice Makers', 'Refrigerators']",Refrigerators,Frigidaire,Appliances,29.98,0.8,Positive,0.8,2.5,0.31
10092,5,,True,"05 15, 2018",AZVSCFXL190D4,B00NWDS15S,Jorge R,Put it to work a couple months ago. It fit and works fine,Still working!,1526342400,"['Appliances', 'Parts & Accessories', 'Freezer Parts & Accessories']",Freezer Parts,uxcell,Tools & Home Improvement,5.82,0.7,Positive,0.3,1.1,0.27
10093,5,,True,"08 11, 2016",AYOPMKGJC9IYQ,B00NWDS15S,ifrah,I order this and capacitor and after replacing my outdoor refrigerator start working properly.,Five Stars,1470873600,"['Appliances', 'Parts & Accessories', 'Freezer Parts & Accessories']",Freezer Parts,uxcell,Tools & Home Improvement,5.82,0.5,Positive,0.5,0.5,0.76
10097,5,,True,"08 14, 2016",A39A8TZAINL84X,B00O1AYPGA,Bob,Works just great like it should quick shipping great products,great seller,1471132800,"['Appliances', 'Parts & Accessories', 'Range Parts & Accessories', 'Plug Receptacles']",Plug Receptacles,Superior Electric,Tools & Home Improvement,11.35,0.7,Positive,0.9,0.9,0.76
10106,5,,True,"12 27, 2016",A8XQAGM1NGRIR,B00O9YAGC0,N P Prosperie,Works fine for my old oven,"Exactly what I needed, cost effective replacement for my oven!",1482796800,"['Appliances', 'Parts & Accessories', 'Oven Parts & Accessories']",Oven Parts,Frigidaire,Tools & Home Improvement,67.22,0.7,Positive,0.8,0.8,0.76
10111,5,,True,"04 21, 2018",A3O9K2KN1A7S89,B00OM1NFIM,d. wachtendonk,Placed it in our new basement. Much quieter than expected. Looks amazing.,Good buy,1524268800,"['Appliances', 'Refrigerators, Freezers & Ice Makers', 'Beverage Refrigerators']",Beverage Refrigerators,EdgeStar,Appliances,94.99,0.8,Positive,0.6,1.9,0.31
10122,5,,True,"04 24, 2018",A22DV4ZASA1MX3,B00OTOM0PQ,Suzanne T.,"Exactly as described and it fit my oven as suggested by the ""make sure it fits"" widget.",Five Stars,1524528000,"['Appliances', 'Parts & Accessories', 'Oven Parts & Accessories']",Oven Parts,Frigidaire,Tools & Home Improvement,18.15,0.7,Positive,0.9,0.9,0.76
10124,5,,True,"07 28, 2016",AOCVOQ0UOM118,B00OTOO306,Amazon Customer,Just the parts I was looking for and at a good price! Fast delivery too.,Great buy!,1469664000,"['Appliances', 'Parts & Accessories', 'Oven Parts & Accessories']",Oven Parts,Frigidaire,Tools & Home Improvement,80.93,0.8,Positive,0.9,1.8,0.46
10125,4,,True,"01 12, 2017",A2IIGP0G0I91OU,B00OVI6HHW,Bigraisin,"Great fridge. Only 2 problems. 1) As others have noted, this fridge arrived dented. Avanti, spend the extra $ on packaging. I slid it under a table so no one can see the dent. 2) the lock is annoying. You have to turn and turn like a screwdriver to open the lock. Other than that, no complaints.",Great fridge. Only 2 problems,1484179200,"['Appliances', 'Refrigerators, Freezers & Ice Makers', 'Refrigerators']",Refrigerators,Avanti,Appliances,11.7,-0.5,Negative,-0.1,3.4,-0.03
10126,5,,True,"08 22, 2017",AMPAZ0T6MSKDO,B00OZMQHGK,Charles Mothersead,Part fit perfectly & was a great price.  The order arrived ahead of scheduled delivery.  What more could be requested.  Thanks Amazon Prime.,Part fit perfectly & was a great price. The order arrived ahead of scheduled delivery,1503360000,"['Appliances', 'Parts & Accessories', 'Refrigerator Parts & Accessories', 'Handles']",Refrigerator Handles,Frigidaire,Tools & Home Improvement,145.88,0.7,Positive,0.5,2.2,0.22
10138,5,,True,"10 3, 2017",A380LLHD7YEP33,B00PL6XQWW,Amazon Customer,Fits perfectly.  It is so easy to read.  I bought it to replace the one I had because I had worn the numbers off.,It is so easy to read,1506988800,"['Appliances', 'Parts & Accessories', 'Range Parts & Accessories', 'Knobs']",Range Knobs,Whirlpool,Tools & Home Improvement,18.98,0.6,Positive,0.6,2.0,0.29
10142,5,,True,"10 30, 2017",A1GJ8IDYPSK2UF,B00PQXW17Q,Mastercard,"Correct part, great price",great,1509321600,"['Appliances', 'Parts & Accessories', 'Range Parts & Accessories', 'Knobs']",Range Knobs,GM,Tools & Home Improvement,9.99,0.6,Positive,0.8,0.8,0.76
10148,2,,True,"06 22, 2017",A28QSFCQGS8UYH,B00PU05C3A,Review,"Did not fit the freezer that was listed.  returned for refund.  Still need a gasket.  a simple part number lookup, not a hard thing to supply",Still leaking,1498089600,"['Appliances', 'Parts & Accessories', 'Freezer Parts & Accessories']",Freezer Parts,Frigidaire,Tools & Home Improvement,137.19,-0.7,Negative,-0.4,2.4,-0.17
10159,4,,True,"06 28, 2016",A3PF2UXDCKD949,B00Q6XN5PW,D.D,"This would have fit perfectly, however it was not this unit that was the issue.  I had to replace the whole ice maker unit.  I returned it with no issues.",Would have been right if I did not have to replace the whole unit.,1467072000,"['Appliances', 'Parts & Accessories', 'Refrigerator Parts & Accessories', 'Motors']",Refrigerator Motors,Whirlpool,Tools & Home Improvement,31.99,0.2,Neutral,-0.6,2.0,-0.29
10160,5,,True,"08 21, 2017",ANRG7FVC7KRJJ,B00QG8L69Y,Rags,The Honeywell Humidifier and its filters enable us to have a comfortable apartment all through the winter.  It's the easiest device to fill and clean.,It keeps our apartment comfortable in the winter,1503273600,"['Appliances', 'Parts & Accessories', 'Humidifier Parts & Accessories', 'Replacement Wicks']",Replacement Wicks,Honeywell,Amazon Home,82.13,0.8,Positive,0.9,1.9,0.44
10170,3,,True,"10 24, 2016",A37364O3J5C6R7,B00RYWTRV0,Aruba Tom,"Not top quality as the original one that came with the humidifier, but for the price, acceptable. It will take about three of them to get through the winter.",Not top quality as the original one that came with ...,1477267200,"['Appliances', 'Parts & Accessories', 'Humidifier Parts & Accessories', 'Replacement Wicks']",Replacement Wicks,Hunter Company,Amazon Home,24.95,-0.6,Negative,0.0,0.3,0.0
